99104	70571	- drieledig  - centraal gedeelte geflankeerd door beeldjes van H. Hart van Jezus en Maria en door H.Petrus en de boetvaardige H. Maria Magdalena  - deurtjes met passiewerktuigen				
99105	70572					
99106	70633	- gedraaide spijlen  - I-vormige sporten				
99107	70635	- vooraan consolepoten  - achteraan sabelpoten  - gebogen ceinture en armleuningen  - gebogen kapregel				
99108	70642	- sabelpoten  - gebogen rugleuning				
99109	70650	bloemvorm				
99110	70651	- beugelkroon met bloemversiering en rijksappel  - bladkroon met sterren (oorspronkelijk 6 sterren, nu 1)			Beugel- en bladkroon	
99111	70652					
99112	70655					
99113	70657				Portret van geld tellende man	
99114	70660					
99115	70941	- gedraaide poten  - rechthoekige sporten				
99116	70943	- blind maaswerk  - met offerblok				
99117	70944	- gedraaide spijlen  - kruisvormige rug met passiewerktuigen  - opklapbaar deksel				
99118	70952		/		Onze-Lieve-Vrouw Tenhemelopneming	Heuvel, Antoon Van den (1600-1677)
99118	70952		49956		Onze-Lieve-Vrouw Tenhemelopneming	Liemaker, Nicolas (1575-1646)
84344	70954		70285		H. Martinus van Tours die zijn mantel deelt met een bedelaar	Schelck, Maurice
99119	70954		70285		H. Martinus van Tours die zijn mantel deelt met een bedelaar	Schelck, Maurice
99120	70955		79197		Onze-Lieve-Vrouw schenkt rozenkrans aan H. Dominicus	Woestyne, Gustave Van de (1881-1947)
99121	70958				De Keizerspenning	
99122	70959		/		Gekruisigde Jezus	Cleef, Jean (Joannes) Van
99123	70976	- geboortedatum: 15 oktober 1924  - sterfdatum: 28 september 1971				
99124	70978	- geboortedatum: 28 augustus 1885  - sterfdatum: 3 februari 1960				
99125	70979	- geboortedatum: 11 oktober 1896  - sterfdatum: 17 september 1957				
99126	70980	- geboortedatum: 9 april 1894  - sterfdatum: 16 oktober 1964				
99127	71009			Gent		
99128	71031		/		Onze-Lieve-Vrouw als nieuwe Eva	Zens, Mathias
99129	71032				H. Martinus	
99130	71051	- voorstudie voor H. Hart van Jezus in de basiliek van Koekelberg	56310		H. Hart van Jezus	Minne, George (1866-1941)
99131	71054					
99132	71055		20443			Bruyne, Paul De (1936-s.d.)
99133	71056				H. Hart	
99134	71057	- ronde voet met adelaar en opschrift  - stam met knoop versierd met bladwerk  - rond lunula kruisvorm met evangelistensymbolen en bolvormige uiteinden				
99135	71058	- ronde voet met rocococartouches  - balustervormige stam met blakwerk bekroond door putti  - wolkenkrans rond lunula  - bekroond door beugelkroon gedragen door putti		Gent		
84345	71608	2 reliëfs van pater, 1 hoofd, 1 terracotta reliëf, 1 wit geglazuurd, 3 reliëfs van melaatsen	62178	Gent	Reliëfs van Pater Damiaan	Pauwels, Achiel
99136	71608	2 reliëfs van pater, 1 hoofd, 1 terracotta reliëf, 1 wit geglazuurd, 3 reliëfs van melaatsen	62178	Gent	Reliëfs van Pater Damiaan	Pauwels, Achiel
99137	71744	- zeslobbige voet met gevleugelde engelenkopjes  - balustervormige stam met vruchtenguirlandes en gevleugelde engelenkopjes  - dito anticuppa  - dito deksel met geajoureerde kruisbekroning				
99138	72404	- ronde voet met kruisje en banderol met opschrift  - stam met knoop  - cuppa met opschrift  - deksel met kruisbekroning				
99139	72405	- ronde voet met bladwerkfries  - balustervormige stam  - onversierde cuppa				
99140	72406	- ronde voet met bladwerkfries   - balustervormige stam   - onversierde cuppa  - pateen en lepeltje				
99141	72409	- ronde voet met kruisje  - zeszijdige knoop  - lage cuppa  - pateen met christusmonogram		Gent	kelk, pateen en lepeltje	
99142	72456	- portiekaltaar  - altaartafel met Lam van de Apocalyps  - draaitabernakel voorzien van lampen en met hostiedragende Kelk op de deur  - kruisbekroning  - beeld van OLV in nis				
99143	72461	- altaartafel met vier Ionische zuiltjes en Lam van de Apocalyps  - tabernakel met twee Ionische zuiltjes en deuren met engelen in de wolken  - altaarkruis				
99144	72667	- zeslobbige voet met Calvarie, H. Maria, H. Sidonia, H. Jozef, H. Alfons Achilens  - zeszijdige stam met knoop met facetten waarop 'JEZUS'  - cuppa met opschrift				
99145	72668	- ronde voet met kruisje  - knoop  - onversierde cuppa  - pateen met christusmonogram en alfa en omega	/	Gent	kelk, pateen en lepeltje	Verdonck, H.
99146	72670	- ronde voet  - stam met knoop  - deksel met kruisbekroning			reisciborie	
99147	72671	- rond  - 2 parellijsten  - H. Antonius abt  - H. Antonius van Padua  - H. Apolonia  - H. Barbara  - H. Cornelius  - H. Franciscus Xaverius  - H. Jozef  - H. Martinus  - H. Rita				
99148	72673	- ovaal schaaltje op vier bolpootjes  - 2 kannetjes met deksel met maltees kruis en opschrift C en O				
99149	72674	- schelpvormig				
99150	72675	- rond  - parellijst  - maltees kruisje als bekroning				
99151	72677	- rond  - parellijst  - deksel met kruisbekroning	/	Gent		Curte, Henricus De
99152	72679	- wierookvat: ronde voet, geajoureerd deksel met vierpassen  - wierookscheepje: ronde voet, rond scheepje  - lepeltje: driepasvormig steeluiteinde				
99153	72680	- ovaal  - parellijst  - gegraveerd kruisje				
99154	72681	- ronde voet  - stam met knoop  - krulvormige bekroning				
99155	72682	- wierookvat: ronde voet, vat met harten, zwaard, doornenkroon en lelie en geajoureerd deksel met bloemmotieven  - wierookscheepje: ovale voet, knorrenlijst, palmetmotief				
99156	72684	- rond  - gegraveerd maltees kruisje op deksel				
99157	72695	- kruisje met afgeronde hoeken als siermotief				
99158	72696	- altaartafel versierd met fijne zuiltjes en vierpassen  - wapenschild  - retabel met Christus aan het kruis, geflankeerd door de patroonheiligen van de kerk en de voorstelling van de aanbidding der Koningen en Hemelvaart  - tabernakel met koperen deuren,	/	Gentbrugge		Lippens, Camiel (1885-1949)
99159	72723	- afgeschuinde hoeken  - zijpanelen met bladwerk  - opstaand deksel in de vorm van de kerk van Balgerhoeke				
99160	72815	- ronde voet met palmettenfries  - stam met peervormige knoop en bladwerk  - anticuppa met druivenranken en korenaren	/	Gent		Mahieu, Petrus Josephus
99161	72816	- zeslobbige voet met geëmailleerde medaillons met bustes van de Evangelisten, H. Franciscus van Assisi en Andreas  - zeszijdige stam met architecturale elementen en knoop met geëmailleerde facetten  - anticuppa met druivenranken en geëmailleerde uitsprin	/	Gent	Kelk, pateen en lepeltje	Curte, Henricus De
99162	72817		/	Gent	Kelk, pateen en lepeltje	Verdonck, H.
99163	72818	- ronde voet met parellijst  - stam met knoop en parellijst  - bekroond met H. Antonius van Padua en kruis	/	Gent		Maeschalk
99164	72819	- ronde verhoogde voet met halfedelstenen en parellijst  - knoop met entrelacs  - kruisbekroning	/	Gent		Coillie, H. Van
99165	72820	- ronde geprofileerde voet met parellijst  - knoop met parellijst  - deksel met parellijst en kruisbekroning				
99166	72821	- ronde voet met parellijst  - deksel met parellijst en kruisbekroning	/	Gent		Reuck, Gedeon De
99167	72822	- ronde geprofileerde voet met parellijst  - knoop met parellijst  - deksel met parellijst en kruisbekroning	/	Gent		Eynden, J. Van den
99168	72823	- ronde voet  - bolvormig vat met deksel  - deksel met kruisbekroning	/	Gent		Meyer, weduwe De
99169	72825	- met sokkel en baldakijn			Onze-Lieve-Vrouw	
99170	72826		/	Brugge	Calvarie	Jacquart, J.
99171	72827	- basreliëfs in muurnissen   - twee alternerende modellen: driepasvormige afsluiting rustend op engelenkopjes en wimberg bekroond met kruisbloem en hogels  - onderaan benoeming van de staties				
99172	72828				H. Edward de Belijder	
99173	72830				H. Jozef met Kind	
99174	72831	- maaswerk  - geajoureerde kruisbloembekroningen				
99175	72832	- vier gedraaide poten verbonden door H-vormige sporten  - opstand met opschrift				
99176	72834	- vierzijdige versierde voet				
99177	72835	- dubbele sporten  - zware balustervormige poten  - zetel met platte armleuningen eindigend in cirkel			Koorzetel en twee koorstoelen	
99178	72836	- 4 deuren en 7 laden  - briefpanelen				
99179	72837	- ronde geprofileerde verhoogde voet op drie leeuwtjes  - stam met twee knopen en bolbekroning  - blad in de vorm van adelaar	/			Verdonck, H.
99180	72838	- klauwpoten  - geajoureerd blad met Jezusmonogram en bladwerk				
99181	72839	- bladvorm				
99182	72840	- Lam Gods  - opschrift				
99183	72841					
99184	72842	- zoutvaatje voor doopsel  - deksel bekroond met eikel	/	Gent		Verdonck, H.
99185	72843	- driezijdig  - driepasbekroning				
99186	72844	- geprofileerde rechthoekige voet bekroond met passiewerktuigen  - versierde kruisuiteinden				
99187	72845	- ronde voet op drie pootjes  - lijstwerk (afwisseling parels en een soort bloemmotief, knoop met vetvanger met gelijkaardige motieven, vaasvormige knoop)				
99188	72846	- ronde voet op drie krulpootjes  - getorste stam met drie knopen  - twee kaarsenkronen met leliefries				
99189	72847	- rand met druivenranken				
99190	72848	- vierzijdige voet  - vierzijdige stam met gedraaide bovenzijde  - ronde vetvanger				
99191	72849	- ronde voet op drie leeuwtjes  - stam met knoop  - vijf (2) en zeven (1) armen met druivenranken en ronde vetvangers				
99192	72850	- ronde voet  - leliefries  - geperforeerd deksel met bolbekroning				
99193	72851	- ronde voet  - krulvormige handvaten met druivenranken				
99194	72852					
99195	72853					
99196	72854		/			Alexandre, père et fils
99197	72855				Onze-Lieve-Vrouw van Bijstand	
99198	72856	- met beeldkleding en -accessoires			Onze-Lieve-Vrouw	
99199	72858	- lelievormige kruisuiteinden				
99200	72859	- stok met drie knopen  - bekroond met beeldje van H. Antonius van Padua				
99201	72860	- stok met drie knopen  - bekroond met beeldje van H. Antonius van Padua				
99202	72861	- driezijdige voet met krullen en bladwerk  - stok met twee knopen  - onderstel met knoop  - lelievormige kruisuiteinden				
99203	72862	- rechthoekige voorstellingen uit het leven van de H. Antonius van Padua				
99204	72863	- mandorla met H. Antonius van Padua				
99205	72864	- voor Sint-Antonius  - halfrond opzetstuk met opschrift  - offerblok met monogram van de heilige				
99206	72865	- voor Sint-Antonius (?) en Onze-Lieve-Vrouw  - één exemplaar met opschrift				
99207	72866	- koorkap met Jezusmonogram  - kazuifel met Lam van de Apocalyps			Koorkap, kazuifel, dalmatiek en tuniek	
99208	72867	- Ecce Homo  - maaswerk				
99209	72868	- kazuifel met Lam van de Apocalyps  - koorkap met H. Antonius van Padua in vierpas omgeven door rankwerk			Koorkap, kazuifel, dalmatiek en tuniek	
99210	72869	- ronde voet  - gekrulde handvaten met druivenranken				
99211	72870	- gelobde voet  - gekrulde handvaten met druivenbladeren  - gekartelde bovenrand				
99212	72871	- bladwerkversiering  - drie bloemen  - gegolfde rand				
99213	72872	- handvaten in de vorm van korenaren  - lichtgelobde rand				
99214	72873	- ronde basis  - recht geplooide handvaten  - gekartelde bovenrand  - Mariamonogram en kruis				
99215	72874	- Bladwerk  - Mariamonogram		Brussel		
99216	72890	- ronde voet op drie leeuwtjes  - stam met schildje  - kaarsenbak met één kaarsenhuls				
99217	72901	- rond				
99218	72902	- ronde voet  - vat met onderaan bladwerk en bovenaan een knorrenlijst  - gebogen handvat met handgreep  - wijwaterkwast				
99219	72903	- ronde voet  - geprofileerd vat  - gelobd handvat  - wijwaterkwast: steel met knop en ringen				
99220	72904	- handvat: christusmonogram en alfa en omega  - drie pootjes  - drie belletjes				
99221	72905	- ronde voet  - zeszijdige stam met drie ringen en schild met Mariamonogram  - blad met Maltees kruis				
99222	72906	- ophanging versierd met krullen				
99223	72907	- bolvormig onderstel  - drielobvormige kruisuiteinden				
99224	72909	- rond  - 3 geprofileerde lijsten				
99225	72928	- krulvormig handvat				
99226	73056	- vier ronde steunen				
99227	73076	- centraal H.Geest in de gedaante van een duif  - versierd met rocailles				
99228	73077	- 9 deuren  - twee grote deuren onderaan met daarachter ladenkast				
99229	73078	- sokkel met maaswerk			H. Theresia van Lisieux	
99230	73098	- ronde voet  - getorste stam  - lelievormige kruisuiteinden				
99231	73099	- ronde voet op klauwpoten  - stam met kussens  - lelievormige kruisuiteinden				
99232	73100	- zeszijdige voet  - geajoureerde kruisuiteinden met bladwerk en vierpassen				
99233	73101	- zeszijdige voet op 6 platte bolpoten  - onversierde kruisuiteinden				
99234	73102	- gestileerd bladwerk				
99235	73103	- ronde voet op klauwpoten  - stam met kussens en knoop  - ronde vetvanger met leliefries				
99236	73104	- zeszijdige voet met bladwerkpoten  - getorste stam met knoop en bloemvormige facetten  - zeszijdige vetvanger met bladwerkfries				Meyer, Leonard Frans De
99237	73105	- ronde voet  - getorste stam met knoop  - ronde vetvanger met leliefries				
99238	73106	- ronde voet op klauwpoten  - getorste stam met 4 knopen  - ronde vetvanger met leliefries				
99239	73107	- ronde voet op klauwpoten  - gestorste stam  - armen met bladwerk  - 7 ronde vetvangers				
99240	73108	- ronde voet op klauwpoten  - getorste stam  - schuine arm met druivenranken  - 5 ronde vetvangers				
99241	73109	- ronde voet  - getorste stam  - armen met bladwerk  - 5 ronde vetvangers				
99242	73110	- ronde voet op klauwpoten  - getorste stam  - armen met druivenranken  - 3 vetvangers met leliefries				
99243	73112	- koepelvormige voet  - stam met 3 ringen  - ronde vetvanger				
99244	73113	- ronde voet  - zeszijdige stam met 5 ringen  - ronde vetvanger				
99245	73114	- ronde voet  - stam met knoop  - ronde vetvanger met leliefries				
99246	73115	- ronde voet met klauwpoten  - getorste stam met 4 knopen en gekroond schild met Jezusmonogram  - ronde vetvanger met leliefries				
99247	73116	- ronde voet  - kruisvormige stam en armen  - 3 ronde vetvangers				
99248	73117	- ronde geprofileerde voet  - stam met 2 knopen  - ronde vetvanger				
99249	73118	- vierzijdige voet  - 2 schuine vleugels voor devotielichtjes  - centrale collectebus  - schuine compilatie van kaarsenhouders met verschillende diameters				
99250	73119	- driezijdige geprofileerde voet op bolpoten  - balustervormige stam   - ronde vetvanger				
99251	73121	- grafsteen van Van Grymberghe  - bovenaan leeg ovaal medaillon omgeven door krullen en een schedel				
99252	73122	- grafsteen van: Van den Abeele, Francies [+1792]   De Roose, Pieternelle [+1770] , zijn echtgenote   Van den Abeele, Maria [+1775]   Van den Abeele, Ioannes [+1787]   Van den Abeele, Livina   Van den Abeele, Josephus   Van den Abeele, Catharina				
99253	73123	- grafsteen van Verhelst Joannes				
99254	73148	- grafsteen van Vanden Berghe Florentina				
99255	73150	- grafsteen van De Vreeze Joos				
99256	73151	- grafsteen van De Baets Joos  - opzij bladwerk  - onderaan schelpmotief  - bovenaan ovaal wapenschild vertikaal gedeeld met drie sterren en een dierenkop in het linkse deel  - wapenschild geflankeerd door schedel en zandloper				
99257	73152	- deurtjes met eucharistische symbolen (druiven- en korenaren) en beeltenis van Lam Gods en Pelikaan die zijn jongen voedt				
99258	73243	- rond  - geprofileerd deksel met rijksappel		Oudenaarde		
99259	73245	- rond  - H. Theresia van Lisieux				
99260	73247	- ruggenschot met medaillons voorzien van de voorstelling van de Gerechtigheid, Hoop, Liefde en Geloof  - panelen met uitgespaarde hoeken				
99261	73249	- zeslobbig  - maaswerkversiering  - centraal Jezusmonogram in doornenkroon				
99262	73250	- waterreservoir met kraantje in nis				
99263	73251	- steel met knoop en ring				
99264	73252	- schelpvormige schaal  - opstaand deksel met Onze-Lieve-Vrouw met Kind				
99265	73253	- zwaar   - deur met reliëf van Laatste Avondmaal				
99266	73254	- schelpvormige schaal  - opstaand deksel met gekruiste beenderen en doodshoofd				
99267	73255	- schelpvormige schaal  - opstaand deksel				
99268	73257	- zeszijdig  - guirlandes  - deksel versierd met bladwerk en knorrenlijst  - vlambekroning				
99269	73258	- medaillon met H. Jozef  - bloemen	/	Brussel		Billaux-Grossé
99270	73259	- vierzijdige voet op klauwpoten met Lam van de Apocalyps  - balustervormige stam  - geajoureerde versierde kruisuiteinden				
99271	73260	- kegelvormige voet met opschrift  - ronde stam met gestileerde duiven  - ronde vetvanger				
99272	73261	- rond  - leliefries  - geperforeerd deksel met kruisbekroning				
99273	73263	- geprofileerd  - kort handvat				
99274	73264	- ronde voet  - stam met knoop  - kruisbekroning				
99275	73265	- gestileerde figuren	/			Wiertz-Getz, Mila
99276	73266	- lijden van Christus				
99277	73331	- rond  - op het plat Adam en Eva in aards paradijs				
99278	73389	- Duif (H. Geest) omgeven door engelenkopjes in stralen- en wolkenkrans  - afhangende panden met eucharistische motieven  - gedraaide stokken				
99279	73390	- laag middengedeelte met schouderboogvormig afgewerkte panelen  - geflankeerd door twee hoge delen met rechte panelen				
99280	73391	- vierzijdige voet  - zuilvormige steun  - ronde kuip  - deksel met rijksappel en duif				
99281	73392	- twee hoge en twee lage deuren				
99282	73393				H. Jozef met Kind Jezus	
99283	73394				H. Hart van Jezus	
99284	73396	Met sokkel			H. Rochus van Montpellier	
99285	73397	Met sokkel			H. Familie	
99286	73398				Calvarie	
99287	73399	- met juwelen: zilveren blad- en beugelkroon, scepter, mosselschelpen, gouden Vlaams kruis, ketting, broche en oorringen				
99288	73400	- palmettenversiering				
99289	73401	- Maria als moeder van troost  - Christus als priester in eeuwigheid	/			Hasemier-Eulebroeck
99290	73402		2005	Gent		Anseele, Frans (1819-1897)
99291	73403	- schelpmotieven				
99292	73404	- passiewerktuigen				
99293	73407	- symmetrische bloemenranken			Kazuifel, kelkvelum, stola en manipel	
99294	73408	- bloemen			Kazuifel, dalmatiek, kelkvelum, bursa, twee stola's en twee manipels	
99295	73409	- bloemen  - Jezusmonogram			Kazuifel, kelkvelum, bursa, stola en manipel	
99296	73498	- ronde voet op 3 leeuwtjes  - stam met 2 knopen  - gekanteelde vetvanger				
99297	73499	- ronde voet op leeuwtjes  - stam met 3 knopen  - ronde vetvanger				
99298	73500					
99299	74313	- maaswerk			Kazuifel, dalmatiek, kelkvelum, bursa, twee stola's en twee manipels	
99300	74319	- één hoge deur met twee rechthoekige panelen				
99301	74320	- afgeschuinde hoeken  - uitgespaarde diamantkoppel				
99302	74321	- geajoureerde rug met kruis  - kruisbekroning				
99303	74322	- sabelpoten  - armsteunen met voluten				
99304	74327	- altaartafel met vijf zuiltjes voorzien van knopkapitelen				
99305	74336	- zijaltaar noord toegewijd aan Onze-Lieve-Vrouw  - altaartafel met vijf zuiltjes voorzien van knopkapitelen met daartussen versierde driepasbogen  - versierde kaarsenbank  - expositietroon				
99306	74338	- zijaltaar zuid toegewijd aan de H. Barbara  - altaartafel met vijf zuiltjes voorzien van knopkapitelen met daartussen versierde rondbogen  - versierde kaarsenbank  - expositietroon				
99307	74339				Kind Jezus van Praag	
99308	74340	- getorste stijlen  - centraal kruisbekroning in cirkel				
99309	74341	- maaswerk  - Lam van de apocalyps en rocailles in kazuifelkruis				
99310	74408	- zijaltaar noord toegewijd aan Onze-Lieve-Vrouw  - portiekaltaar  - altaartafel met Mariamonogram  - beeldenis met Onze-Lieve-Vrouw met Kind  - altaarstuk met Hemelvaart van Maria, geflankeerd door vier Korinthische zuilen en de beelden van Anna en Joach	19021			Crayer, Gaspar de (1584-1669)
99310	74408	- zijaltaar noord toegewijd aan Onze-Lieve-Vrouw  - portiekaltaar  - altaartafel met Mariamonogram  - beeldenis met Onze-Lieve-Vrouw met Kind  - altaarstuk met Hemelvaart van Maria, geflankeerd door vier Korinthische zuilen en de beelden van Anna en Joach	315369			Juploy, Jean de (ca 1576-1640)
99311	74409	- zijaltaar zuid toegewijd aan de H. Blasius  - altaartafel  - beeldnis met reliekbuste van de H. Blasius  - altaarstuk met Kruisafneming, schouderboogvormig afgewerkt, geflankeerd door Korinthische zuilen en pilasters en HH. Ambrosius en Eligius  - gebro	130091			Kerricx, Willem Ignatius (1682-1745)
99311	74409	- zijaltaar zuid toegewijd aan de H. Blasius  - altaartafel  - beeldnis met reliekbuste van de H. Blasius  - altaarstuk met Kruisafneming, schouderboogvormig afgewerkt, geflankeerd door Korinthische zuilen en pilasters en HH. Ambrosius en Eligius  - gebro	17204			Clerck, Hendrik de (ca. 1560-1630)
99312	74419	- versierde panelen, 16 medaillons bovenaan versierd en ingewerkt in lambrizering, met 12 apostelen, Goede Herder, Maria, Karel de Grote, wapenschild met opschrift  - geheel wordt geritmeerd door Korinthische pilasters  - bekroond door kroonlijst met frie	130091			Kerricx, Willem Ignatius (1682-1745)
99313	74420	- Zijaltaar noord  - toegewijd aan OLV  - vier zuiltjes  - Mariamonogram   - beeld van OLV op de maansikkel omgeven door snijwerk met opschriften op banderol				
99314	74421	- briefpanelen				
99315	74422	- geajoureerd met maaswerk				
99316	74423	- Zijaltaar zuid  - toegewijd aan Sint-Jozef  - vier zuiltjes en monogram van Sint-Antonius abt   - beeld van H. Jozef met Kind Jezus, omgeven door snijwerk				
99317	74424	- samengesteld uit delen van de communiebank  - pelikaan en wimpeldragend Lam	/	Sint-Laureins		Canneyt, Erik Van
99318	74425	- samengesteld uit delen van de communiebank	/	Sint-Laureins		Canneyt, Erik Van
99319	74426	- Driepikkel  - balustervormige stam				
99320	74427	- zeszijdige voet  - stam met knoop				
99321	74428	snijwerk				
99322	74429	- X-vormige poten met Jozefmonogram op de kruising vooraan				
99323	74430	- X-vormige poten met platgedrukte rozet op de kruising opzij				
99324	74431	- X-vormige poten met platgedrukte rozet op de kruising opzij  - koorzetel en koorstoel				
99325	74432	- sokkel met schild en koolbladeren			H. Franciscus Xaverius	
99326	74433	- X-vormige poten met platgedrukte rozet op de kruising opzij				
99327	74434	- vierkante zitting				
99328	74435	- sabelpoten  - open rug				
99329	74436					
99330	74437	- Jezus- en Mariamonogram  - Vlammend hart  - gedeelte ervan verwerkt in nieuw dienstaltaar	/	Gentbrugge		Lippens, Camiel (1885-1949)
99331	74438	- zeszijdige voet en kuip versierd met beeldjes van de kerkvaderen  - kruisbeeld  - klankbord met duif bekroond door grote en kleine pinakels	/	Gentbrugge		Lippens, Camiel (1885-1949)
99332	74439	- briefpanelen  - schildjes met Jezus- en Mariamonogram op deurtjes  - gekanteelde bekroning	/	Gentbrugge		Hullbroeck, Jozef
99333	74440	- ronde geprofileerde voet  - zuilvormige stam  - ronde kuip met knorrenlijst,				
99334	74441		/			Blanchaert, Isidoor (1874-1964)
99335	74443		/	Gent		Peteghem, Maximiliaan Van
99336	74444		/	Gentbrugge		Hullbroeck, Jozef
99337	74445		/	Gentbrugge		Hullbroeck, Jozef
99338	74446		/	Gentbrugge		Hullbroeck, Jozef
99339	74447					
99340	74448	- Jezusmonogram				
99341	74449					
99342	74450	- leeuwenpootjes				
99343	74451	- achtzijdig				
99344	74452	- vierkant  - versierd met maaswerk				
99345	74453	- achtzijdig  - versierd met maaswerk				
99346	74454	- vierkant  - versierd met maaswerk				
99347	74456	- met offerblok  - achtzijdig				
99348	74458	sokkel met bladwerk			HH. Hart van Jezus en Maria	
99349	74459				HH. Antonius abt, Barbara, Familie, Theresia van het Kind Jezus en Antonius van Padua	
99350	74460				Calvarie	
99351	74461	- kerststal met 8 beelden				
99352	74462	- sieraden: blad- en beugelkroon  - wereldbol met kruisje en skepter  - kleed en mantel met bloemen			Onze-Lieve-Vrouw met Kind Jezus	
99353	74463					
99354	74464					
99355	74465		/	Zele		Beule, De,  Aloïs (1861-1935)
99356	74466	afbeelding van verschillende heiligen en engelen	/	Gent		Coppejans, Frans
99357	74467	OLV verplettert draak op de maansikkel	/	Gent		Maes, Jan Baptist
99358	74468		30249		OLV van Troost	Garemijn, Jan Anton (1712-1799)
99359	74469		65222		HH. Simon en Judas Thaddeus	Quellinus, Erasmus II (1607-1678)
99360	74470				OLV van Altijddurende Bijstand	
99361	74471					
99362	74472	- zeslobbige voet  - zeszijdige stam met knoop voorzien van facetten  - beeldjes van twee engelen en H. Hart van Jezus  - bekroond door pinakel en kruis,	/	Gent		Bourdon, A. (firma)
99363	74473	- achtlobbige voet  - geciseleerd inscriptie   - knoop met facetten  - verschillende beeldjes en kruisbekroning				
99364	74474	- zeslobbige voet met medaillons met de Evangelisten  - OLV en Jezus aan het kruis  - zeszijdige stam met knoop en facetten   - cuppa met druiven-ranken  - deksel bekroond met Christus aan het kruis				
99365	74475	- ronde voet met medaillons in reliëf met de Evangelisten  - pelikaan en wimpel-dragend Lam  - zeszijdige stam met facetten   - halfbolvormig deksel bekroond door pinakel en Christus aan het kruis				
99366	74476	- ronde voet met Jezusmonogram				
99367	74477	- ronde verhoogde voet met gevleugeld engelenkopje en kruis met passie-werktuigen  - rand met bladmotieven  - peervormige stam met parellijsten			Kelk, pateen en lepeltje	
99368	74478	- grillige voet met rocailles  - versierde knoop met schelpen  - cuppa met druivenranken en korenaren			Kelk en lepeltje	
99369	74479	- ronde voet  - parellijst en kruisje  - stam met platte knoop  - onversierde cuppa				
99370	74480	-ronde voet met gegraveerd bladwerk en kruisje  - meloenvormige knoop  - pateen met bladwerk rond vierpas			Kelk, pateen en lepeltje	
99371	74481	- parellijst				
99372	74482	- parellijst  - kruisje op deksel				
99373	74483	rond				
99374	74484	- twee kokertjes (CAT/O en CHR/C)  - verbonden door gekanteelde opengewerkte lijst				
99375	74485	- twee ronde kokertjes met kruisje (SC en OC)				
99376	74486	- A&V  - versierd handvat  - ronde voet				
99377	74491	- rond  - draaideksel				
99378	74492					
99379	74493	- niet-geribde schelp				
99380	74494	- centraal gestileerde kruisbloem				
99381	74495	- versierd kruis				
99382	74497	- onversierd  - ovaal				
99383	74498	Vat:  - ronde voet  - palmetten en engelenkopjes	/		Wierookvat, -scheepje en -lepeltje	Dufour, Johannes
99384	74499	Staander:  - ronde voet  - getorste stam  - bekroning met druivenbladeren  Vat:  - opengewerkt met vierpassen			Wierookstaander, -vat en -scheepje	
99385	74503	- ronde vot  - getorste stam				
99386	74504	- vierkante voet  - twee beeldjes geflankeerd door Christus aan het kruis				
99387	74505	- ronde voet  - stam met knoop  - kruisuiteinden in de vorm van lelies				
99388	74506	- langgerekte zeszijdige voet				
99389	74507	- vier belletjes				
99390	74508	- ronde voet  - bekroond door wereldbol met kruisje			Gong en klepel	
99391	74509					
99392	74510	- rond				
99393	74511	- brede versierde rand			Luchter met godslamp	
99394	74512	- ronde voet en houder				
99395	74513	- kruisuiteinden in lelievorm				
99396	74514	- kruisuiteinden in lelievorm  - bolvormig onderstel				
99397	74515	- bolvormig onderstel				
99398	74516	- zeszijdig  - versierd met engelenkopjes en vlambekroning				
99399	74520				H. Theresia van het Kind Jezus	
99400	74521				H. Maria Champagnat	
99401	74522				HH. Petrus en Paulus en Antonius van Padua	
99402	74523				H. Kruis	
99403	74525				H. Hubertus	
99404	74526				HH. Antonius abt en Barbara	
99405	74531	- parellijst			HH. Simon en Judas Thaddeus	
99406	74532	- ovaal			HH. Georgius, Cornelius, Anna, Christina, Valentijn, Margaretha en Clare	
99407	74533				OLV, HH. Jozef, Theresia, Stanislas Kosta, Vincentius à Paulo, Aloysius van Gonzaga en Carolus Borromeus	
99408	74534				Ex sepulcro VM en H. Magnus	
99409	74535	ovaal			H. Barbara	
99410	74539	- Christusmonogram tussen alfa en omega	/			Blanchaert, Isidoor (1874-1964)
99411	74540	- drie elektrische lampjes  - ronde voet op leeuwenpootjes  - vetvanger met leliefries				
99412	74541	- driezijdige voet op bolpootjes met Lam van de Apocalyps en OLV  - Balustervormige stam met bloemenguirlandes  - vetvanger met knorrenlijst				
99413	74542	- verhoogde ronde voet op leeuwtjes  - rechte stam met knopen  - gekanteelde vetvanger				
99414	74543	- driezijdige voet met OLV met Kind  - gecanneleerde balustervormige stam	/			Roegiers, G.
99415	74546	- ronde voet  - Balustervormige stam  - vetvanger met bladwerk				
99416	74548	- ronde voet op leeuwtjes  - twee met Mariamonogram op schildjes en twee met Jezusmonogram op medaillon in vierpas  - bezet met hogels  - gekanteelde vetvanger				
99417	74550	- ronde voet  - getorste stam met knoop  - vetvanger met leliefries				
99418	74553	- ronde voet  - stam met knoop  - vetvanger met leliefries				
99419	74556	- rond voet op leeuwenpoten  - getorste stam  - drie armen versierd met druivenbladeren  - vetvangers met leliefries				
99420	74557	- rond voet op leeuwenpoten  - vijf armen  - vetvanger met leliefries				
99421	74558	- rond voet op leeuwenpoten  - schuine arm voor vijf kaarsen				
99422	74559	- rond voet  - gebogen arm voor zeven kaarsen  - stam met schildje met Jezusmonogram				
